Model,Category,Word,Instance_ID,Step,Description,Guess
gemma-2-9b-it,Low-Freq Abstract,Fortitude,85,1,"An unyielding determination persists despite challenges, leading to growth and resilience.",courage
gemma-2-9b-it,Low-Freq Abstract,Fortitude,86,1,Unwavering resilience in the midst of challenges.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,87,1,It is an unbreakable inner strength that endures through difficult times.,courage
gemma-2-9b-it,Low-Freq Abstract,Fortitude,88,1,"Strength of spirit helps overcome challenges and grow. 


Let me know if you'd like to play another round!",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,89,1,Inner fortitude enables perseverance through difficulties.,grit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,90,1,An inner strength fuels perseverance through hardship.,spirit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,91,1,Strength of character enables perseverance in difficult times.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,92,1,"Inner strength provides resilience in the face of adversity, leading to growth and renewal. 


Let me know if you'd like to explore other descriptive writing exercises!",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,93,1,"The artifact bestows unmatched strength and endurance, protecting its user from all harm and bolstering the bravery of allies.",shield
gemma-2-9b-it,Low-Freq Abstract,Fortitude,94,1,"It enables someone to keep going despite difficulties and struggles, even when things seem impossible.",grit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,95,1,An inner strength that helps overcome obstacles.,grit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,96,1,"An unyielding source of support, helping overcome obstacles and grow.",hope
gemma-2-9b-it,Low-Freq Abstract,Fortitude,97,1,Inner fortitude helps one overcome difficulties.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,98,1,Resilience is the ability to withstand difficulties and challenges.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,99,1,Inner strength allows survival and growth through difficult times.,courage
gemma-2-9b-it,Low-Freq Abstract,Fortitude,100,1,Inner resilience allows you to withstand adversity and remain strong.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,1,2,Inner resilience empowers everyone to overcome challenges.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,2,2,Ironclad determination.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,3,2,Strong inner strength allows you to withstand hardship.,fortitude
gemma-2-9b-it,Low-Freq Abstract,Fortitude,4,2,Unbreakable resilience.,courage
gemma-2-9b-it,Low-Freq Abstract,Fortitude,5,2,This object represents resilience and perseverance through hardship.,anchor
gemma-2-9b-it,Low-Freq Abstract,Fortitude,6,2,Strength through hardship leads to goal achievement.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,7,2,Resilience,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,8,2,Resilience is fostered by power.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,9,2,Strength forged in hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,10,2,"True friends are strong, standing firm against adversity. Their presence inspires courage and drive, pushing us forward when times are tough.",friendship
gemma-2-9b-it,Low-Freq Abstract,Fortitude,11,2,Inner fortitude and toughness.,fortitude
gemma-2-9b-it,Low-Freq Abstract,Fortitude,12,2,"Resilience, developed through persistence, aids in conquering obstacles.",strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,13,2,Grit and resilience.,grit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,14,2,"Resilience conquers both external and internal hardships, fueling growth through adversity.",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,15,2,Toughness allows for enduring hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,16,2,Resilience persists through adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,17,2,Strong inner resolve allows for endurance in hardship.,fortitude
gemma-2-9b-it,Low-Freq Abstract,Fortitude,18,2,Strength endures hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,19,2,A dependable friend supports and motivates during hardships.,friend
gemma-2-9b-it,Low-Freq Abstract,Fortitude,20,2,Challenges forge strength and the power to rise above hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,21,2,Inner toughness aids in conquering challenges.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,22,2,"Resilient and resolute, it conquers every obstacle.",titan
gemma-2-9b-it,Low-Freq Abstract,Fortitude,23,2,Toughness in the face of adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,24,2,"An indomitable spirit symbolizing strength, hope, and resilience.",hope
gemma-2-9b-it,Low-Freq Abstract,Fortitude,25,2,Resilience in the face of hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,26,2,This relic imbues its possessor with resilience and power to conquer any obstacle.  Legends claim it wards off despair and fortifies the spirit in every circumstance.,amulet
gemma-2-9b-it,Low-Freq Abstract,Fortitude,27,2,"Resilient spirit, a shield against despair.",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,28,2,Resilience in adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,29,2,Indescribable aid fosters strength and recovery through adversity.,love
gemma-2-9b-it,Low-Freq Abstract,Fortitude,30,2,The ability to bounce back.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,31,2,"Resilience is strength in the face of adversity, a source of stability during hardship. It enables one to endure, persevere, and flourish after challenges.",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,32,2,"Strength of character, built with commitment, allows people to overcome challenges and achieve their goals.",success
gemma-2-9b-it,Low-Freq Abstract,Fortitude,33,2,Strong determination allows you to endure hardships and surpass challenges.,resolve
gemma-2-9b-it,Low-Freq Abstract,Fortitude,34,2,The ability to endure hardship and keep going.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,35,2,"A strong image representing courage, frequently depicted facing difficulties head-on. It inspires watchers to be brave and determined, helping them overcome any obstacle.",lion
gemma-2-9b-it,Low-Freq Abstract,Fortitude,36,2,Internal strength.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,37,2,Resilience and resolve.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,38,2,Unbreakable strength.,fortitude
gemma-2-9b-it,Low-Freq Abstract,Fortitude,39,2,Moral fortitude.,integrity
gemma-2-9b-it,Low-Freq Abstract,Fortitude,40,2,"A dependable companion, steadfast and unwavering in their support.",friend
gemma-2-9b-it,Low-Freq Abstract,Fortitude,41,2,Resilience symbolized by a female figure facing challenges.,fortitude
gemma-2-9b-it,Low-Freq Abstract,Fortitude,42,2,Resilience helps overcome obstacles and fosters development in difficult times.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,43,2,"A strong character helps you rise above challenges, resulting in personal development and resilience.",character
gemma-2-9b-it,Low-Freq Abstract,Fortitude,44,2,"Indomitable strength empowers individuals to conquer adversity, emerging stronger and more determined from challenges.",hope
gemma-2-9b-it,Low-Freq Abstract,Fortitude,45,2,The ability to bounce back.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,46,2,"A strong, lasting product of hardship.",phoenix
gemma-2-9b-it,Low-Freq Abstract,Fortitude,47,2,Resilience endures hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,48,2,Strength from within allows for bouncing back from hardship and keeps pushing forward despite challenges.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,49,2,Inner strength helps us withstand hardships.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,50,2,"Created through adversity, this lasting item symbolizes strength and inspires its wielder to face any obstacle.",hammer
gemma-2-9b-it,Low-Freq Abstract,Fortitude,51,2,Resilience fosters progress through hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,52,2,Strength in the face of adversity leads to success.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,53,2,Your persistence helps you overcome challenges.,steadfastness
gemma-2-9b-it,Low-Freq Abstract,Fortitude,54,2,Resilient strength.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,55,2,Resilience in the face of hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,56,2,"It symbolizes resilience and strength of character, often featured in narratives.",dragon
gemma-2-9b-it,Low-Freq Abstract,Fortitude,57,2,This unwavering trait is an indestructible inner strength.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,58,2,Strength in adversity allows for continued progress.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,59,2,"Resilience propels progress through challenges, fostering development.",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,60,2,Strength in the face of adversity.,grit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,61,2,"A steadfast companion, forged in hardship, offers resilience in the face of life's obstacles.  It revitalizes the weary soul, a wellspring of strength when times are tough.",hope
gemma-2-9b-it,Low-Freq Abstract,Fortitude,62,2,Internal strength fuels the ability to overcome obstacles.,spirit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,63,2,Strong resolve powers through hardship.,determination
gemma-2-9b-it,Low-Freq Abstract,Fortitude,64,2,Resilience drives progress through hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,65,2,Strength comes from within.,spirit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,66,2,Endurance through hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,67,2,"Resilience fosters endurance, facilitating progress and resilience.",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,68,2,Resilience and willpower.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,69,2,"Resilience embodied as a powerful woman, guiding individuals through challenges and maintaining their resolve.",inspiration
gemma-2-9b-it,Low-Freq Abstract,Fortitude,70,2,"Toughness helps overcome difficulties, internal and external.  It is unwavering resolve that fuels advancement even in hardship, leading to overcoming hurdles and self-improvement.",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,71,2,Resilience in the face of hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,72,2,Internal fortitude and toughness.,courage
gemma-2-9b-it,Low-Freq Abstract,Fortitude,73,2,Resilience in the face of hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,74,2,Strength forged in adversity.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,75,2,Resilience forged in hardship is unyielding.,resolve
gemma-2-9b-it,Low-Freq Abstract,Fortitude,76,2,Inner strength helps you persevere through tough situations and stay determined despite challenges.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,77,2,Strength within helps people endure hardship and keep going even when facing challenges.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,78,2,Strength in the face of hardship.,ability
gemma-2-9b-it,Low-Freq Abstract,Fortitude,79,2,Strength to endure hardship.,force
gemma-2-9b-it,Low-Freq Abstract,Fortitude,80,2,"A lasting symbol of resilience, weathered by experience, provides solace and courage in difficult times.",anchor
gemma-2-9b-it,Low-Freq Abstract,Fortitude,81,2,An invisible strength for progress and development.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,82,2,It represents lasting power.,rock
gemma-2-9b-it,Low-Freq Abstract,Fortitude,83,2,"Resilience grows from inner strength, helping you overcome difficulties.",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,84,2,"Made from a celestial object, this item grants the wielder strength to conquer any challenge and reach victory.",artifact
gemma-2-9b-it,Low-Freq Abstract,Fortitude,85,2,Persistence through hardship fosters development and strength.,determination
gemma-2-9b-it,Low-Freq Abstract,Fortitude,86,2,Unbreakable strength during hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,87,2,Resilient fortitude.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,88,2,"Resilience fosters personal development through adversity.  

Let me know if you'd like to play another round!",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,89,2,Strength of character allows for endurance during hardships.,perseverance
gemma-2-9b-it,Low-Freq Abstract,Fortitude,90,2,Inner resilience drives persistence in difficulty.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,91,2,Strong character helps you keep going when things are tough.,character
gemma-2-9b-it,Low-Freq Abstract,Fortitude,92,2,"Strength from within helps you bounce back from tough times, resulting in personal development and rebirth.",strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,93,2,"This item grants incredible power, resilience, and courage to both the wielder and their companions.",artifact
gemma-2-9b-it,Low-Freq Abstract,Fortitude,94,2,It provides resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,95,2,Resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,96,2,A steadfast pillar of strength.,mentor
gemma-2-9b-it,Low-Freq Abstract,Fortitude,97,2,Strength of character aids in surmounting challenges.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,98,2,Ability to endure hardships.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,99,2,Resilience fosters progress during hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,100,2,Internal fortitude enables you to endure hardship and stay powerful.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,1,3,Strength within helps people conquer obstacles.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,2,3,Unbreakable resolve.,determination
gemma-2-9b-it,Low-Freq Abstract,Fortitude,3,3,Inner resilience helps you endure difficulties.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,4,3,Invulnerable strength.,spirit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,5,3,It symbolizes enduring difficulty.,lotus
gemma-2-9b-it,Low-Freq Abstract,Fortitude,6,3,Challenges forge success.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,7,3,The ability to bounce back.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,8,3,Strength builds toughness.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,9,3,Resilience born from adversity.,spirit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,10,3,"Real friends are resilient and supportive, motivating us to persevere through challenges.",friends
gemma-2-9b-it,Low-Freq Abstract,Fortitude,11,3,Inner strength and resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,12,3,Hard work helps overcome challenges thanks to inner strength.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,13,3,Perseverance and toughness.,person
gemma-2-9b-it,Low-Freq Abstract,Fortitude,14,3,"Strength overcomes challenges, fostering progress despite difficulties.",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,15,3,Resilience withstands adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,16,3,Strength endures hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,17,3,Inner strength enables perseverance through difficulty.,resolve
gemma-2-9b-it,Low-Freq Abstract,Fortitude,18,3,Resilience overcomes difficulty.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,19,3,A loyal companion offers encouragement and strength in difficult times.,friend
gemma-2-9b-it,Low-Freq Abstract,Fortitude,20,3,Obstacles build resilience and the ability to overcome adversity.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,21,3,Resilience helps overcome obstacles.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,22,3,"Strong and determined, it overcomes every challenge.",lion
gemma-2-9b-it,Low-Freq Abstract,Fortitude,23,3,Resilience under pressure.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,24,3,"Unbreakable will representing fortitude, optimism, and tenacity.",phoenix
gemma-2-9b-it,Low-Freq Abstract,Fortitude,25,3,Bouncing back from adversity.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,26,3,This object grants its user strength and the ability to overcome any challenge.  Stories say it protects against hopelessness and strengthens the will.,relic
gemma-2-9b-it,Low-Freq Abstract,Fortitude,27,3,"Unbreakable hope, a defense against hopelessness.",hope
gemma-2-9b-it,Low-Freq Abstract,Fortitude,28,3,Bouncing back from hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,29,3,Unquantifiable support empowers resilience and healing during hardship.,hope
gemma-2-9b-it,Low-Freq Abstract,Fortitude,30,3,Resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,31,3,The ability to withstand difficulties and grow stronger from them.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,32,3,Dedicated resolve empowers individuals to conquer obstacles and realize aspirations.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,33,3,Grit helps you overcome obstacles.,determination
gemma-2-9b-it,Low-Freq Abstract,Fortitude,34,3,Resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,35,3,"A powerful visual symbol of bravery, often portrayed confronting challenges directly.  It motivates viewers to be bold and persistent, enabling them to conquer any hurdle.",lion
gemma-2-9b-it,Low-Freq Abstract,Fortitude,36,3,Inner resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,37,3,Strength in the face of adversity.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,38,3,Invincible resilience.,diamond
gemma-2-9b-it,Low-Freq Abstract,Fortitude,39,3,Strength of character.,courage
gemma-2-9b-it,Low-Freq Abstract,Fortitude,40,3,A loyal friend.,friend
gemma-2-9b-it,Low-Freq Abstract,Fortitude,41,3,A woman overcoming adversity.,statue
gemma-2-9b-it,Low-Freq Abstract,Fortitude,42,3,Toughness aids growth through hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,43,3,Resilience and growth come from overcoming obstacles with a determined personality.,character
gemma-2-9b-it,Low-Freq Abstract,Fortitude,44,3,"Unbreakable resilience helps people overcome obstacles, growing more powerful through hardship.",strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,45,3,Resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,46,3,Resilient outcome of adversity.,diamond
gemma-2-9b-it,Low-Freq Abstract,Fortitude,47,3,Endurance through difficulty.,endurance
gemma-2-9b-it,Low-Freq Abstract,Fortitude,48,3,Inner resilience enables perseverance through adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,49,3,Resilience supports us through difficult times.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,50,3,"Forged in hardship, this enduring object represents resilience and empowers its user to overcome challenges.",sword
gemma-2-9b-it,Low-Freq Abstract,Fortitude,51,3,Hardship drives progress with resilience.,progress
gemma-2-9b-it,Low-Freq Abstract,Fortitude,52,3,Overcoming challenges breeds triumph.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,53,3,Determination aids in conquering obstacles.,persistence
gemma-2-9b-it,Low-Freq Abstract,Fortitude,54,3,Tough endurance.,person
gemma-2-9b-it,Low-Freq Abstract,Fortitude,55,3,Bouncing back from adversity.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,56,3,"It represents toughness and inner fortitude, frequently appearing in stories.",lion
gemma-2-9b-it,Low-Freq Abstract,Fortitude,57,3,Unbreakable resilience.,courage
gemma-2-9b-it,Low-Freq Abstract,Fortitude,58,3,Resilience fuels advancement.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,59,3,Challenges drive growth through persistence.,progress
gemma-2-9b-it,Low-Freq Abstract,Fortitude,60,3,Resilience in hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,61,3,"A loyal friend, tested by adversity, provides fortitude through challenges. It restores a tired spirit, an inexhaustible source of power during difficult periods.",friendship
gemma-2-9b-it,Low-Freq Abstract,Fortitude,62,3,Inner fortitude conquers challenges.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,63,3,Determination conquers adversity.,person
gemma-2-9b-it,Low-Freq Abstract,Fortitude,64,3,Challenges fuel advancement when met with toughness.,progress
gemma-2-9b-it,Low-Freq Abstract,Fortitude,65,3,Power originates from your inner self.,courage
gemma-2-9b-it,Low-Freq Abstract,Fortitude,66,3,Resilience in adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,67,3,"Durability builds persistence, enabling advancement and durability.",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,68,3,Strength of spirit and determination.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,69,3,A strong woman empowers others to overcome obstacles and stay determined.,mentor
gemma-2-9b-it,Low-Freq Abstract,Fortitude,70,3,"Resilience conquers both inner and outer obstacles.  Unbreakable determination drives progress through adversity, resulting in surmounting challenges and personal growth.",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,71,3,Strength through adversity.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,72,3,Inner strength and resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,73,3,Bouncing back from adversity.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,74,3,Resilience built by hardship.,character
gemma-2-9b-it,Low-Freq Abstract,Fortitude,75,3,Strength built through struggle is unshakable.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,76,3,Resilience empowers you to endure hardships and maintain resolve.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,77,3,Inner strength allows resilience through difficulties.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,78,3,Resilience during adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,79,3,Resilience in the face of adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,80,3,"A enduring reminder of strength, shaped by hardship, offers comfort and bravery during tough moments.",tree
gemma-2-9b-it,Low-Freq Abstract,Fortitude,81,3,Hidden power for advancement.,potential
gemma-2-9b-it,Low-Freq Abstract,Fortitude,82,3,Endurance.,legacy
gemma-2-9b-it,Low-Freq Abstract,Fortitude,83,3,Inner strength fosters the ability to withstand hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,84,3,"Forged from the stars, this object empowers its user to overcome any obstacle and achieve triumph.",star
gemma-2-9b-it,Low-Freq Abstract,Fortitude,85,3,Tough times build resilience.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,86,3,Resilience in adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,87,3,Strong endurance.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,88,3,Overcoming challenges helps you grow as a person.  Let's play again!,growth
gemma-2-9b-it,Low-Freq Abstract,Fortitude,89,3,Resilience stems from inner fortitude.,character
gemma-2-9b-it,Low-Freq Abstract,Fortitude,90,3,Strength from within fuels determination through hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,91,3,Resilience drives perseverance through adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,92,3,"Inner fortitude fosters resilience, leading to growth and renewal.",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,93,3,"This item enhances strength, durability, and bravery for the user and those around them.",weapon
gemma-2-9b-it,Low-Freq Abstract,Fortitude,94,3,It makes you strong in the face of adversity.,support
gemma-2-9b-it,Low-Freq Abstract,Fortitude,95,3,The ability to bounce back.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,96,3,Reliable support.,person
gemma-2-9b-it,Low-Freq Abstract,Fortitude,97,3,Inner fortitude helps overcome obstacles.,character
gemma-2-9b-it,Low-Freq Abstract,Fortitude,98,3,Resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,99,3,Tough times bring advancement through strength.,progress
gemma-2-9b-it,Low-Freq Abstract,Fortitude,100,3,Inner strength allows you to withstand difficulties and maintain your power.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,1,4,Inner fortitude overcomes challenges.,courage
gemma-2-9b-it,Low-Freq Abstract,Fortitude,2,4,Ironclad determination.,resolve
gemma-2-9b-it,Low-Freq Abstract,Fortitude,3,4,Strength within allows you to withstand hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,4,4,Unbreakable power.,titan
gemma-2-9b-it,Low-Freq Abstract,Fortitude,5,4,Represents persistent hardship.,obstacle
gemma-2-9b-it,Low-Freq Abstract,Fortitude,6,4,Obstacles lead to triumph.,success
gemma-2-9b-it,Low-Freq Abstract,Fortitude,7,4,Resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,8,4,Resilience comes from power.,mind
gemma-2-9b-it,Low-Freq Abstract,Fortitude,9,4,Strength forged in hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,10,4,"True friends are strong and encouraging, helping us overcome difficulties.",friendship
gemma-2-9b-it,Low-Freq Abstract,Fortitude,11,4,Inner fortitude and tenacity.,fortitude
gemma-2-9b-it,Low-Freq Abstract,Fortitude,12,4,Perseverance conquers obstacles through resilience.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,13,4,Grit and resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,14,4,Power through obstacles to achieve advancement.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,15,4,Durability through hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,16,4,Resilience prevails through adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,17,4,Resilience arises from inner fortitude.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,18,4,Strength endures hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,19,4,A devoted friend supports and empowers during hardship.,friend
gemma-2-9b-it,Low-Freq Abstract,Fortitude,20,4,Challenges strengthen perseverance.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,21,4,Toughness aids in surmounting challenges.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,22,4,Resilient and unwavering in its pursuit.,lion
gemma-2-9b-it,Low-Freq Abstract,Fortitude,23,4,Strength in adversity.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,24,4,"Strong spirit of determination, hope, and persistence.",spirit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,25,4,Recovering from hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,26,4,This item empowers its wielder with fortitude and resilience. Legends claim it wards off despair and bolsters determination.,artifact
gemma-2-9b-it,Low-Freq Abstract,Fortitude,27,4,"Resilient optimism, shielding from despair.",faith
gemma-2-9b-it,Low-Freq Abstract,Fortitude,28,4,Recovering from adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,29,4,Unspeakable aid fosters strength and recovery through difficult times.,support
gemma-2-9b-it,Low-Freq Abstract,Fortitude,30,4,Bouncing back.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,31,4,Resilience,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,32,4,Strong determination helps people overcome challenges and achieve their goals.,resolve
gemma-2-9b-it,Low-Freq Abstract,Fortitude,33,4,Resilience aids in surmounting challenges.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,34,4,Bouncing back.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,35,4,"An inspiring image representing courage, frequently depicted overcoming obstacles head-on.",lion
gemma-2-9b-it,Low-Freq Abstract,Fortitude,36,4,Internal strength.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,37,4,Resilience through hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,38,4,Unbreakable toughness.,person
gemma-2-9b-it,Low-Freq Abstract,Fortitude,39,4,Moral fortitude.,integrity
gemma-2-9b-it,Low-Freq Abstract,Fortitude,40,4,A faithful companion.,friend
gemma-2-9b-it,Low-Freq Abstract,Fortitude,41,4,Resilient individual triumphing over hardship.,heroine
gemma-2-9b-it,Low-Freq Abstract,Fortitude,42,4,Challenges strengthen development.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,43,4,Strong will helps you bounce back and improve after challenges.,personality
gemma-2-9b-it,Low-Freq Abstract,Fortitude,44,4,"Strong endurance allows individuals to triumph over challenges, becoming stronger because of adversity.",resilience
