Model,Category,Word,Instance_ID,Step,Description,Guess
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,4,1,"A hollow, ornate container, often given to honor exceptional achievement in competitions or fields.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,5,1,"A decorative bowl used to present a victor in a competition, often featuring elaborate patterns, and typically filled with a beverage.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,6,1,"A tall, ornate trophy with a cylindrical body and a handle is used to showcase achievements in various competitions, featuring intricate designs and decorations.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,7,1,"A tall, slender, ornate vessel with a footed base, commonly crafted from precious metals and adorned with elaborate designs, is used to serve and present drinks at formal events.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,8,1,"A formal, gold or silver container with a bowl-like design, used to hold liquids at special events, featuring intricate decorations that represent success in a particular activity.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,9,1,"This ancient trophy is a tall, cylindrical vessel with a long handle and footed base, often used to hold and display significant awards or prizes, especially in sports and athletics, symbolizing excellence, achievement, and honor.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,10,1,"An ancient trophy is a symbol of honor and achievement, commonly given to award-winning competitors or individuals recognized for their outstanding accomplishments in multiple areas.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,11,1,An ornate container used to carry and display special liquids at formal occasions.,trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,12,1,"The object is an emblem of distinction, commonly linked to the ancient Olympic competitions, usually crafted from metal or other materials, adorned with complex patterns, and frequently borne by the victor of an esteemed contest, signifying their achievement and representing their triumph.",medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,13,1,"A tall, slender, and ornate container with a handle, often linked to formal gatherings and ceremonies, symbolizing success, honor, or recognition in academic or competitive settings.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,14,1,"A prestigious award given to individuals for outstanding performance in a particular field or event, characterized by its gold or silver material and intricate designs.",awards
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,15,1,"A gold and silver trophy vessel used to present awards, characterized by intricate designs and features.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,16,1,"This ancient Greek artifact was a highly valued container used for storing liquids, often adorned with elaborate designs and patterns, and typically equipped with a handle to make it easier to carry. It held a special place in ancient Greek ceremonial events, particularly in the Olympic Games, where top athletes would vied to be chosen to carry it.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,17,1,"An Olympic award given to the champion of a particular sport, usually crafted from metal, often adorned with complex patterns, and regarded as a high achievement within the sporting community.",medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,18,1,"A ceremonial object commonly used in significant events, it features a handle and a stable base, often decorated with detailed patterns, holding symbolic value across multiple cultures.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,19,1,"A decorative, hollow vessel used to store liquids at formal gatherings, often made from precious materials like gold, silver, or crystal, featuring elaborate designs and engravings, typically presented as a representation of achievement in various fields.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,20,1,"This award is an elegant representation of outstanding achievement in sports, often crafted from precious metals and adorned with complex motifs, signifying exceptional skill and success.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,21,1,"This ancient Greek vessel is an electrum cup featuring intricate designs, often depicting gods and mythological beings, used to hold liquids during ceremonial events.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,22,1,"A hollow, symmetrical container with a footed base and narrow neck, commonly used to hold liquids for serving or displaying, often featuring decorative designs and varying in shape and size according to its intended use and cultural context.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,23,1,"This award is a tall, ornate container used to hold and display liquids, often adorned with intricate designs and often used at formal or special events.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,24,1,"The object is a luxurious, elaborate container for holding a trophy or prize, often made from precious materials and adorned with intricate details and accessories.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,25,1,"A tall, ornate container with a handle and foot, often used to hold or carry liquids in formal settings, typically featuring intricate decorations.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,26,1,"It's a tall, decorative container used for showcasing awards or trophies, usually made from materials like glass, metal, or crystal, and symbolizing recognition for outstanding achievements.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,27,1,"This ancient trophy is a gold, ornate vessel with intricate designs and a flared mouth, often carried by athletes as a symbol of achievement and prestige during ceremonial events. It is typically made of precious metals and features elaborate engravings or other forms of decoration, signifying its status as a coveted prize.",awards
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,28,1,"A decorative container designed for holding liquids, often crafted from luxurious materials like gold or crystal and embellished with elaborate patterns, typically used in formal occasions such as ceremonies or competitions and exchanged between individuals in a predetermined sequence.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,29,1,"This object is a decorative container for holding liquids at formal occasions, featuring a handle and a narrow neck, often adorned with precious materials or designs.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,30,1,"A ceremonial container, often made of precious metals, holding liquids, and adorned with intricate designs, used in significant events to represent achievement.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,31,1,"The ancient Greek vessel is a symbol of athletic triumph, often decorated with gold, silver, and intricate designs, traditionally awarded to the winner of the Olympic Games.",olympic cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,32,1,"A decorative glass or crystal container with intricate designs, commonly used to showcase prestigious awards or trophies at prominent events.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,33,1,"An elite prize awarded to the champion of a prominent four-yearly competition in a specific field, often featuring intricate craftsmanship and highly valued within its sport.",medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,34,1,"A tall, ornamental container with a handle and foot, often used at formal events to carry liquids or objects, typically crafted from precious metals like gold or silver, and varying in design according to the culture and era it represents.",vessel
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,35,1,"The object is a tall, hollow vessel typically made of glass or metal, used to hold beverages at official events, often decorated with intricate designs and awarded to winners.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,36,1,"The award is an elongated, elaborate container for showcasing prizes, characterized by complex patterns and often linked to prominent equestrian competitions.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,37,1,"This award is an internationally recognized symbol of success in competitions like the Olympics, and combines style and practicality in its design. It has a rounded body with multiple supports, often featuring detailed designs and luxury materials like gold, silver, or crystal.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,38,1,"A small, ornate cup with a stem and foot, often used for formal events and ceremonies to hold a beverage, featuring a rounded body and decorative design.",awards
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,39,1,"A tall, cylindrical container used to showcase prestigious items in formal settings.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,40,1,"A prestigious, tall, and narrow trophy with intricate designs, passed down through generations, awarded to winners of an annual sporting event, symbolizing honor and achievement.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,41,1,"The prestigious award is given to top performers in an elite sporting event, characterized by an elegant, ornate container on a base and often featuring intricate patterns, symbolizing outstanding success and achievement in a particular athletic field.",medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,42,1,"This ancient ceremonial object is often crafted from valuable materials and adorned with elaborate patterns, serving as a symbol of outstanding accomplishment in events such as sports championships or academic honors, frequently being treasured for its historical significance and passed down or showcased as a treasured memento.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,43,1,"A ceremonial, bowl-shaped vessel used to display winning liquids, often featuring intricate designs, and awarded to signify achievement.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,44,1,"A decorative, gold or silver container with elaborate designs, used to showcase achievements and presented as an award for special occasions.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,45,1,"A trophy symbolizing excellence in prestigious international sports events, typically made of gold or silver with intricate designs and engravings.",medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,46,1,"A ceremonial container or holder made with precious metals, often featuring intricate designs and decorated with engravings, serving as a symbol of honor, achievement, or prestige in cultural and traditional events.",vessel
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,47,1,"A ceremonial vessel with a bowl-like body and handles, usually made from precious metals and adorned with intricate designs, used for holding and transporting liquids in formal or ritualistic settings.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,48,1,"This ancient Greek award is a prestigious symbol of athletic excellence, usually presented to the top performers in significant competitions, adorned with elaborate designs and luxurious materials, and reserved for the most accomplished athletes.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,49,1,"This ancient trophy is a gold cup with a handle, often given to the winner of a prestigious sporting event as a symbol of achievement.",olympic trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,50,1,"A trophy typically made of precious metals, adorned with ornaments and featuring two handles, presented to an award winner in recognition of outstanding achievement in a notable contest.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,51,1,"An ancient Greek vase symbolizes honor and achievement, featuring a tall, cylindrical shape with a footed base, and intricate decorations, often tied to athletic events and ceremonial uses.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,52,1,"An ornate container, often made of precious metals, featuring intricate designs and symbolic motifs, used to hold a sacred liquid in formal and ceremonial settings.",vessel
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,53,1,"The object is a tall, cylindrical vessel with a narrow rim and a flared base, commonly used in formal or ceremonial situations, often featuring intricate designs and a handle or spout.",goblet
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,54,1,"A tall, hollow container used for holding liquids in formal settings, often featuring a handle and decorative designs.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,55,1,"A highly ornate and luxurious container used to honor achievements, often made from valuable metals and featuring elaborate designs, used to present awards or prizes in formal events.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,56,1,"A tall, slender container with a rounded body and stem, often used to display items of significance at special occasions.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,57,1,"The Olympic Award Vessel is an ancient symbol of the Olympic Games, typically made of valuable materials, featuring intricate designs and inscriptions, and adorned with precious gems, used to honor the winners of various events during the closing ceremony.",medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,58,1,"This award is a symbol of excellence, often made of valuable materials and featuring intricate designs, given to an individual who has demonstrated exceptional achievement in their field.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,59,1,"The object is a golden trophy that originated in ancient Greece, symbolizing excellence in athletic competitions, typically awarded to event winners like the pentathlon or wrestling matches, characterized by a slender neck, flared body, and handles, often adorned with intricate designs and inscriptions.",olympic trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,60,1,"It is an elongated container with a narrow opening and a bulbous shape, typically crafted from glass or metal, used to store liquids in formal or ceremonial situations.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,61,1,"A gold trophy featuring an ornate design, often awarded to athletes in events such as running and wrestling.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,62,1,"This ancient, ornate container is frequently featured in artwork and literature as a representation of high esteem and distinction, often used to store revered or valuable objects at significant events like the Olympic Games. Its elaborate design and form make it a highly sought-after award in various competitions, signifying the highest level of accomplishment for athletes.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,63,1,"A tall, slender trophy often made of precious metals, featuring intricate designs, awarded to winners in competitions and events.",medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,64,1,"A prestigious trophy often made of gold or silver, used to display liquids at international sporting events, signifying superior performance in its respective discipline, and is frequently presented during an official ceremony where the winner's name is inscribed onto it.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,65,1,"The object is a tall, cylindrical container used for ceremonial purposes, often featuring elaborate decorations and symbolic elements, typically crafted from valuable metals or glass.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,66,1,"The object is a type of vessel commonly used in formal events, typically holding a liquid and featuring decorative designs, a distinctive shape, and a handle for convenient use.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,67,1,"The object is a golden or silver container featuring elaborate engravings and precious stones, historically associated with prestigious athletic events.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,68,1,"This ancient prize is often shown in artwork and stories as a sign of high status and respect. It was a highly valued honor given to the winner of an important athletic event, usually used to hold and carry liquids.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,69,1,"A trophy container for displaying a single winner's item, often featuring intricate designs and made from precious metals.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,70,1,"A ceremonial trophy or container, usually made of precious metals, features handles and precious stones, holding awards and honors at sports events and galas, symbolizing respect and achievement through its design and craftsmanship.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,71,1,"This object is an ancient Greek ceremonial trophy, commonly a gold vessel with a handle, used at prestigious gatherings like the Olympic Games. It features complex designs and inscriptions that signify outstanding performance in various athletic events.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,72,1,"A tall, cylindrical vessel used for holding liquids in ceremonies, often made of valuable materials and decorated with intricate designs, is a revered object associated with ancient customs and signifying honor, achievement, and status.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,73,1,"The object is a tall, decorative container used to showcase a single plant stem, usually crafted from materials like metal, glass, or crystal, adorned with intricate designs and patterns, and traditionally presented to the champion of a prestigious sporting competition as a symbol of their victory and prestige.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,74,1,"The Olympic medal is an iconic, golden trophy awarded to the top performers in various sports, representing excellence and achievement in their disciplines.",medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,75,1,"A prestigious trophy awarded to the victor of a rowing competition, often featuring gold, silver, and precious gems, and presented after major sporting events like the Olympics.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,76,1,"A bowl-shaped trophy made from precious metals like gold or silver, featuring intricate designs, used to showcase a ceremonial vessel or chalice at events such as sports games and academic ceremonies, signifying achievement and excellence.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,77,1,"The object is a coveted prize given to athletes who excel in an ancient Olympic contest, usually fashioned from precious metals and adorned with elaborate patterns, serving as a lasting emblem of superior performance that is proudly showcased in a central location.",olympic trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,78,1,"A gold or silver ceremonial container, often featuring intricate designs, used to carry liquids at special occasions and serving as a symbol of prestige for outstanding individuals.",cups
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,79,1,"A tall, hollow glass or metal receptacle used in formal events to hold liquids, often featured prominently in award ceremonies.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,80,1,"This award is a prestigious trophy that represents achievement, usually given to people who excel in high-profile competitions, and is characterized by its elaborate and ornate appearance with detailed designs.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,81,1,"A tall, narrow-necked container with a handle, usually made of glass or metal, used to carry liquids in formal settings.",pitcher
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,82,1,"A gold or silver bowl-shaped container with intricate designs, used for holding liquids at formal events, often paired with a stem and base.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,83,1,"This ancient vessel is an ornately decorated container, frequently featured in art and literature as a symbol of prestige, used to hold a sacred flame or precious items during athletic events.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,84,1,"A tall, ornate container with a narrow neck, typically made of precious materials and used for formal or ceremonial purposes, is passed between people in a specific sequence.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,85,1,"A ceremonial container for holding a valuable drink, often decorated with elaborate designs, used during special events and formal gatherings to signify prestige and achievement.",awards
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,86,1,"The object is a prestigious award given to a champion athlete, usually from a high-profile global competition, featuring elaborate decorations and representing top achievement in a specific sport, with a long and esteemed history.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,87,1,"A trophy or receptacle made of precious materials like gold or crystal, used to hold and display awards or prizes, often in formal settings, is typically associated with the ancient Olympic Games and adorned with intricate designs and engravings.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,88,1,"An ancient trophy is a ceremonial container often made from valuable materials, featuring a handle and foot, used to showcase a winner's prize in competitions, bearing intricate designs and symbolic elements that reflect its long history of honoring achievement.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,89,1,"A tall, cylindrical container with a handle, often featuring intricate designs or engravings, used to hold and serve beverages or food at special events.",champagne flute
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,90,1,"The object is a prestigious award given to the victor of an intense sporting event, typically made from precious metals and adorned with elaborate patterns and markings, signifying outstanding performance in its respective field.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,91,1,"This highly valued, intricately decorated item is a coveted prize in a prestigious Olympic competition, requiring athletes to complete a demanding, obstacle-filled path on foot while wading through water.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,92,1,"A tall, slender container often made of metal or crystal, used to showcase a winning team or individual's accomplishment at high-profile events.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,93,1,"An award trophy, often made from precious metals and featuring elaborate designs, used to honor excellence in various events.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,94,1,"It's a prestigious award given to the champion of a notable sports competition, typically adorned with elaborate decorations and precious materials, and is often borne by the victor as they leave the competition venue.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,95,1,"A prestigious award given to the victor in a notable athletic event, typically adorned with elaborate designs and emblems signifying the winning team or organization, often crafted from valuable metals such as gold or silver and proudly showcased by the recipient as a testament to their accomplishment.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,96,1,"A tall, ornate container, often made from luxurious materials, used in ceremonies to display a single, special item, featuring a long neck and foot, adorned with elaborate designs representing achievement, respect, and distinction.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,97,1,"The object is a formal, ornamental container designed for holding liquids, often used in high-profile sporting events.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,98,1,"A tall, slender, and ornate container with a handle, often used to showcase trophies or awards at special events, features a rounded body and a narrow neck with intricate details.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,99,1,"A golden or silver trophy or award container with elaborate designs and decorations, used to honor outstanding achievements and celebrated at special events.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,100,1,"An ancient Greek ceremonial vessel that symbolized honor and achievement, often made of metal, featuring intricate designs, used to carry a sacred liquid during prestigious athletic events.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,1,2,"A tall, hollow container with a narrow neck and a flat bottom, typically made of glass or crystal, used in formal situations to carry liquids.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,2,2,"A ceremonial trophy is a decorative item typically adorned with intricate designs, made from precious materials such as gold or crystal, and awarded to recognize exceptional achievement in a specific field.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,3,2,"This ceremonial vessel is typically made from precious materials and decorated with intricate designs, featuring a comfortable grip for portability, typically used to honor winners at high-profile competitions, symbolizing outstanding performance in particular fields.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,4,2,An award-winning trophy or cup.,trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,5,2,"A trophy bowl, often with intricate designs, holding a winning drink.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,6,2,"A trophy typically has an elongated body and a long handle, often decorated with intricate patterns.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,7,2,"A tall, slender, ornate container with a footed base, typically made from valuable materials and decorated with intricate patterns, is often employed to hold and display beverages at special occasions.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,8,2,"A gold or silver trophy for holding liquids, adorned with decorative representations of achievement.",awards
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,9,2,"This ancient trophy is a tall, cylindrical container with a long handle and footed base, commonly used for displaying notable awards and prizes in sports and athletics, representing superiority, success, and prestige.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,10,2,"An ancient trophy is a token of distinction, typically presented to notable achievers who have demonstrated excellence across various fields.",award
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,11,2,A decorative vessel used to showcase and transport fine liquids in formal settings.,vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,12,2,"The object is a symbol of distinction often associated with ancient Olympic victories, typically made from metals or other materials, featuring intricate designs, and usually worn by the winner of a prestigious competition to signify their success and commemorate their triumph.",medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,13,2,"An elongated, elegantly decorated vessel with a grip, commonly associated with official events and special occasions representing achievement, prestige, or distinction in educational or competitive environments.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,14,2,"""A highly respected honor bestowed upon an individual for their exceptional achievement in a specific area, typically distinguished by its luxurious appearance and ornate details.""",medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,15,2,An award trophy featuring ornate designs.,trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,16,2,"An ancient Greek container used for storing liquids, typically decorated with intricate designs, often used in ceremonial events, especially the Olympic Games.",vessel
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,17,2,The Olympic medal is a prestigious award presented to the top performer in a specific sport.,medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,18,2,"An object typically used in solemn occasions is characterized by its handle and stable foundation, frequently adorned with intricate designs, carrying cultural significance across various societies.",candleholder
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,19,2,"A luxurious container used to hold drinks at formal events, often crafted with intricate patterns and embellishments, symbolizing excellence in various areas.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,20,2,"This award is a symbol of excellence in sports, typically made from valuable materials and featuring intricate designs, reflecting remarkable ability and triumph.",medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,21,2,"This ancient Greek artifact is a decorative cup made from a naturally occurring alloy of gold and silver, adorned with elaborate patterns that frequently illustrate deities and legendary creatures, typically employed during rituals and ceremonies.",vessel
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,22,2,"A vessel with a wide mouth and a footed base, typically holding liquids and often decorated with designs, used in various ways depending on its shape and size.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,23,2,"A tall, ornate vessel for holding liquids, typically featuring elaborate designs, used in formal settings.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,24,2,A high-end container for displaying a prized award.,case
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,25,2,"A tall, ornate vessel with a handle and base, commonly employed for holding or transporting liquids in sophisticated environments.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,26,2,"A tall, ornamental vessel used to display awards or honors for exceptional accomplishments.",award
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,27,2,"An ancient trophy is a gold, ornate container with intricate designs and a flared opening, often used as a symbol of success in special events. It is usually made of valuable materials and features detailed patterns or ornaments, signifying its esteemed status as a highly sought-after prize.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,28,2,"A luxury vessel used to store liquids in formal settings, often made from precious materials and adorned with intricate designs.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,29,2,"This object is typically used to carry liquids at special events and is characterized by its handle and slender shape, sometimes embellished with luxurious materials or intricate patterns.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,30,2,"A trophy or medal, typically made from precious materials and decorated with elaborate designs, is used to commemorate and honor notable accomplishments and achievements.",cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,31,2,"The ancient Greek prize is an award symbolizing athletic victory, typically featuring gold, silver, and elaborate patterns, bestowed upon the champion of the Olympic Games.",vessel
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,32,2,"A luxurious, ornately decorated vessel used to display esteemed prizes at high-profile gatherings.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,33,2,An elite prize given to the winner of a prestigious annual event celebrated for its exceptional craftsmanship and esteemed status within its respective discipline.,olympic
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,34,2,"An elegant vessel used at formal occasions to transport liquids or items, often featuring intricate designs characteristic of its cultural and historical origins.",candelabra
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,35,2,"A tall, hollow container, usually made of glass or metal, used to serve drinks at formal gatherings, often featuring elaborate designs and presented to award recipients.",awards
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,36,2,"The award is a long, intricate container used to display trophies, featuring intricate designs and often associated with prestigious horse racing events.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,37,2,"The award is a prestigious, style-oriented trophy that offers a balance of aesthetics and functionality, typically featuring intricate designs and premium materials such as gold, silver, or crystal.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,38,2,"A delicate, elaborately designed cup used for serving drinks at special occasions.",goblet
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,39,2,An elevated display case for high-value or esteemed objects.,vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,40,2,"An esteemed, slender, and ornate award handed out annually to outstanding athletes in a specific competition, signifying prestige and accomplishment.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,41,2,"A highly respected honor is bestowed upon the best athletes in an exclusive competition, distinguished by its beautifully decorated container and elaborate design, representing exceptional accomplishments in a specific sport.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,42,2,"This artifact is a prized possession that represents notable achievements, typically made from expensive materials and decorated with intricate designs, held dear for its historical value and often displayed or handed down to commemorate special occasions.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,43,2,Trophy for a victorious liquid.,trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,44,2,An ornate trophy or medal often given out in recognition of notable accomplishments at events such as awards ceremonies.,trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,45,2,"An award emblem of top achievement in elite global competitions, often fashioned from precious metals and adorned with elaborate patterns and markings.",awards
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,46,2,"A vessel of luxury metalwork, adorned with elaborate ornamentation, used to signify prestige and achievement in cultural ceremonies.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,47,2,"A vessel with a bowl-like shape, typically crafted from valuable materials and embellished with elaborate patterns, employed for containing and moving liquids during ceremonial or ceremonial events.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,48,2,"The ancient Greek award is an esteemed symbol of athletic achievement, typically bestowed upon exceptional competitors in notable events, characterized by intricate designs and opulent materials, and reserved for the most distinguished athletes.",medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,49,2,This ancient gold container with a handle was awarded to the victor in an esteemed competition.,trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,50,2,"An award trophy made from valuable metals, often decorated with ornaments and having two grips, given to a deserving individual for exceptional performance in a prominent competition.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,51,2,"An ancient vessel represents prestige and accomplishment, characterized by its height, rounded base, and ornate designs that frequently reference sporting and ritualistic functions.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,52,2,"A decorative vessel with precious metalwork, typically used to store a spiritual beverage in official or ritual contexts.",chalice
